order_id,date,customer_id,customer_name,city,zip_code,county,product_category,product_name,bottles_sold,order_amount,order_amount_sek,volume_sold_liters,volume_sold_gallons
INV-57132900017,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,STRAIGHT BOURBON WHISKIES,EZRA BROOKS 99PR BOURBON,6,121.5,1215.0,4.5,1.18
INV-57147100032,2023-03-31,4997,DOWNTOWN PANTRY,DES MOINES,50309.0,POLK,COFFEE LIQUEURS,KAHLUA COFFEE,4,53.96,539.6,1.5,0.39
INV-57122400007,2023-03-31,5521,CASEY'S GENERAL STORE #3640 / WAUKEE,WAUKEE,50263.0,DALLAS,TEMPORARY & SPECIALTY PACKAGES,BENCHMARK TOP FLOOR,3,33.75,337.5,2.25,0.59
INV-57140100012,2023-03-31,5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,BLOOMFIELD,52537.0,DAVIS,STRAIGHT BOURBON WHISKIES,JIM BEAM,2,33.0,330.0,1.5,0.39
INV-57152000016,2023-03-31,4542,CASEY'S GENERAL STORE #2994 / LAUREN,LAURENS,50554.0,POCAHONTAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,24,180.0,1800.0,9.0,2.37
INV-57139400004,2023-03-31,5966,CASEY'S GENERAL STORE #22 / CHARITON,CHARITON,50049.0,LUCAS,CANADIAN WHISKIES,CROWN ROYAL,2,25.48,254.8,0.75,0.19
INV-57113200025,2023-03-31,4617,LICKETY LIQUOR,DES MOINES,50317.0,POLK,IMPORTED BRANDIES,HENNESSY VS,12,224.88,2248.8,4.5,1.18
INV-57114600013,2023-03-31,6082,CASEY'S #2654 / STUART,STUART,50250.0,ADAIR,AMERICAN VODKAS,MCCORMICK 80PRF VODKA PET,6,16.56,165.6,2.25,0.59
INV-57152200013,2023-03-31,3964,SIOUX FOOD CENTER OF SIOUX RAPIDS,SIOUX RAPIDS,50585.0,BUENA VISTA,SPICED RUM,ADMIRAL NELSON SPICED,6,103.98,1039.8,10.5,2.77
INV-57143400016,2023-03-31,5575,CASEY'S GENERAL STORE #2919 / MARION,MARION,52302.0,LINN,AMERICAN SCHNAPPS,99 BANANAS MINI,12,77.4,774.0,0.6,0.15
INV-57141000078,2023-03-31,2543,HY-VEE FOOD STORE #1 (1504) / OTTUMWA,OTTUMWA,52501.0,WAPELLO,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57137500028,2023-03-31,3857,QUILLINS FOOD RANCH / WAUKON,WAUKON,52172.0,ALLAMAKEE,IMPORTED CORDIALS & LIQUEURS,JAGERMEISTER LIQUEUR,1,39.08,390.79999999999995,1.75,0.46
INV-57111100029,2023-03-31,5363,CASEY'S GENERAL STORE # 2253/ CLIVE,CLIVE,50325.0,POLK,AMERICAN VODKAS,SWELL VODKA,5,45.0,450.0,3.75,0.99
INV-57136500031,2023-03-31,4972,QUILLINS QUALITY FOODS MONONA,MONONA,52159.0,CLAYTON,TENNESSEE WHISKIES,OLE SMOKY PEANUT BUTTER WHISKEY,4,66.0,660.0,3.0,0.79
INV-57151800008,2023-03-31,5632,ONE STOP SHOP,POCAHONTAS,50574.0,POCAHONTAS,AMERICAN SCHNAPPS,99 GRAPES PET MINI,1,77.4,774.0,0.05,0.01
INV-57137700066,2023-03-31,3721,WAL-MART 0913 / DECORAH,DECORAH,52101.0,WINNESHIEK,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY CHERRY MOONSHINE,6,117.0,1170.0,4.5,1.18
INV-57142400039,2023-03-31,2566,HY-VEE FOOD STORE (1353) / KNOXVILLE,KNOXVILLE,50138.0,MARION,100% AGAVE TEQUILA,1800 SILVER,12,297.0,2970.0,9.0,2.37
INV-57159400003,2023-03-31,4318,FAREWAY STORES #841 / RED OAK,RED OAK,51566.0,MONTGOMERY,CANADIAN WHISKIES,CROWN ROYAL REGAL APPLE,12,314.88,3148.8,9.0,2.37
INV-57109000073,2023-03-31,2201,HAPPY'S WINE & SPIRITS WHOLESALE,CEDAR FALLS,50613.0,BLACK HAWK,MIXTO TEQUILA,JOSE CUERVO ESPECIAL SILVER,12,261.0,2610.0,12.0,3.17
INV-57119900012,2023-03-31,4362,KUM & GO #135 / POLK CITY,POLK CITY,50226.0,POLK,AMERICAN VODKAS,SMIRNOFF 80PRF MINI,4,44.84,448.40000000000003,0.2,0.05
INV-57119200021,2023-03-31,2612,HY-VEE STORE / PERRY,PERRY,50220.0,DALLAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED PET,12,163.08,1630.8000000000002,9.0,2.37
INV-57118400006,2023-03-31,10073,FAREWAY STORES INC #229 / ODGEN,OGDEN,50212.0,BOONE,STRAIGHT BOURBON WHISKIES,FOUR ROSES BOURBON,3,60.75,607.5,2.25,0.59
INV-57160300016,2023-03-31,3830,WAL-MART 1435 / CRESTON,CRESTON,50801.0,UNION,BLENDED WHISKIES,SEAGRAMS 7 CROWN,6,125.94,1259.4,10.5,2.77
INV-57136700001,2023-03-31,3679,FRANKLIN STREET FLORAL & GIFT,MONONA,52159.0,CLAYTON,CANADIAN WHISKIES,BLACK VELVET TOASTED CARAMEL,12,103.32,1033.1999999999998,9.0,2.37
INV-57157800042,2023-03-31,5210,DING'S HONK'N HOLLER,CLARINDA,51632.0,PAGE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI SLEEVE,36,232.2,2322.0,1.8,0.47
INV-57119500050,2023-03-31,4873,CASEY'S GENERAL STORE #2559 / GRANGER,GRANGER,50109.0,DALLAS,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,6,108.0,1080.0,4.5,1.18
INV-57139600011,2023-03-31,2669,HY-VEE / CORYDON,CORYDON,50060.0,WAYNE,AMERICAN FLAVORED VODKA,UV BLUE RASPBERRY,12,126.0,1260.0,9.0,2.37
INV-57141000077,2023-03-31,2543,HY-VEE FOOD STORE #1 (1504) / OTTUMWA,OTTUMWA,52501.0,WAPELLO,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI DISPENSER,3,116.1,1161.0,0.15,0.03
INV-57141300003,2023-03-31,4232,"ELLIOTT'S GENERAL STORE,",MORAVIA,52571.0,APPANOOSE,IMPORTED VODKAS,GREY GOOSE,6,171.0,1710.0,6.0,1.58
INV-57152900064,2023-03-31,2506,HY-VEE #2 (1044) / BURLINGTON,BURLINGTON,52601.0,DES MOINES,AMERICAN VODKAS,PLATINUM 7X VODKA,6,84.96,849.5999999999999,10.5,2.77
INV-57112400006,2023-03-31,3877,TARGET STORE T-2041 / DES MOINES,DES MOINES,50322.0,POLK,AMERICAN VODKAS,HAWKEYE VODKA,12,63.0,630.0,9.0,2.37
INV-57130200031,2023-03-31,6118,CASH SAVER #33 / DES MOINES,DES MOINES,50313.0,POLK,SPICED RUM,ADMIRAL NELSON SPICED,12,207.96,2079.6,21.0,5.54
INV-57136700023,2023-03-31,3679,FRANKLIN STREET FLORAL & GIFT,MONONA,52159.0,CLAYTON,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,3,54.0,540.0,3.0,0.79
INV-57120800014,2023-03-31,6006,CASEY'S GENERAL STORE #2635 / JOHNSTON,JOHNSTON,50131.0,POLK,STRAIGHT BOURBON WHISKIES,MAKERS MARK,3,81.0,810.0,2.25,0.59
INV-57143200003,2023-03-31,6298,BP TO GO #6 / MARION,MARION,52302.0,LINN,AMERICAN VODKAS,BARTON VODKA,24,61.68,616.8,9.0,2.37
INV-57146600057,2023-03-31,4169,SUPER QUICK 2 / HUBBELL,DES MOINES,50317.0,POLK,IMPORTED BRANDIES,BRANSON VSOP ROYAL,2,90.0,900.0,1.5,0.39
INV-57149600130,2023-03-31,3592,WAL-MART 0886 / FORT DODGE,FORT DODGE,50501.0,HARDIN,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,6,207.0,2070.0,10.5,2.77
INV-57118600013,2023-03-31,5384,CASEY'S GENERAL STORE # 2698/ PERRY,PERRY,50220.0,DALLAS,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,2,54.0,540.0,3.5,0.92
INV-57157800007,2023-03-31,5210,DING'S HONK'N HOLLER,CLARINDA,51632.0,PAGE,STRAIGHT BOURBON WHISKIES,ELIJAH CRAIG,2,52.56,525.6,1.5,0.39
INV-57146200023,2023-03-31,4596,QUIK TRIP #534 / E UNIVERSITY DM,DES MOINES,50317.0,POLK,IMPORTED BRANDIES,HENNESSY VS,2,22.48,224.8,0.4,0.1
INV-57140300032,2023-03-31,5257,MAD AVE QUIK SHOP,OTTUMWA,52501.0,WAPELLO,AMERICAN VODKAS,FIVE O'CLOCK VODKA,12,79.08,790.8,12.0,3.17
INV-57149700031,2023-03-31,2562,HY-VEE FOOD STORE (1192) / FORT DODGE,FORT DODGE,50501.0,WEBSTER,IMPORTED CORDIALS & LIQUEURS,DISARONNO AMARETTO,12,284.76,2847.6,9.0,2.37
INV-57152600020,2023-03-31,4857,WESTLAND FAST BREAK,WEST BURLINGTON,52655.0,DES MOINES,COCKTAILS/RTD,JOSE CUERVO GOLDEN MARGARITA,2,19.26,192.60000000000002,1.5,0.39
INV-57117000156,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,100% AGAVE TEQUILA,HORNITOS PLATA,4,87.0,870.0,3.0,0.79
INV-57144200025,2023-03-31,5333,FAREWAY STORES #166/ ANAMOSA,ANAMOSA,52205.0,JONES,AMERICAN VODKAS,UV VODKA PET,6,76.5,765.0,10.5,2.77
INV-57130100028,2023-03-31,4601,KUM & GO #4110 / GUTHRIE DM,DES MOINES,50317.0,POLK,BLENDED WHISKIES,TWISTED TEA WHISKEY MINI,2,15.0,150.0,0.1,0.02
INV-57114600012,2023-03-31,6082,CASEY'S #2654 / STUART,STUART,50250.0,ADAIR,TENNESSEE WHISKIES,JACK DANIELS OLD #7 BLACK LABEL,2,47.74,477.40000000000003,1.5,0.39
INV-57110700017,2023-03-31,4449,KUM & GO #121 / URBANDALE,URBANDALE,50322.0,POLK,AMERICAN VODKAS,HAWKEYE VODKA,1,11.25,112.5,1.75,0.46
INV-57115300010,2023-03-31,3632,WAL-MART 2004 / DUBUQUE,DUBUQUE,52003.0,DUBUQUE,STRAIGHT BOURBON WHISKIES,BROWN SUGAR BOURBON,6,90.0,900.0,4.5,1.18
INV-57129100003,2023-03-31,5109,CASEY'S GENERAL STORE #3404 / CARLIS,CARLISLE,50047.0,WARREN,CANADIAN WHISKIES,CROWN ROYAL PEACH,12,314.88,3148.8,9.0,2.37
INV-57137500015,2023-03-31,3857,QUILLINS FOOD RANCH / WAUKON,WAUKON,52172.0,ALLAMAKEE,AMERICAN VODKAS,FIVE O'CLOCK VODKA PET,12,62.88,628.8000000000001,9.0,2.37
INV-57114000006,2023-03-31,5098,BEST FOOD MART 3  LLC,DES MOINES,50311.0,POLK,IMPORTED BRANDIES,HENNESSY VS,24,269.76,2697.6,4.8,1.26
INV-57155000022,2023-03-31,5434,"MK MINIMART, INC",WEST BURLINGTON,52655.0,DES MOINES,AMERICAN FLAVORED VODKA,UV BLUE RASPBERRY,24,124.32,1243.1999999999998,9.0,2.37
INV-57129400001,2023-03-31,6303,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,DES MOINES,50320.0,POLK,CANADIAN WHISKIES,CROWN ROYAL VANILLA,4,104.96,1049.6,3.0,0.79
INV-57112200010,2023-03-31,5917,URBANDALE LIQUOR,URBANDALE,50322.0,POLK,AMERICAN SLOE GINS,PARAMOUNT SLOE GIN,5,42.7,427.0,5.0,1.32
INV-57122300013,2023-03-31,6261,WAUKEE LIQUOR & FOOD MART / WAUKEE,WAUKEE,50263.0,DALLAS,TENNESSEE WHISKIES,OLE SMOKY SALTY WATERMELON WHISKEY,6,99.0,990.0,4.5,1.18
INV-57123200020,2023-03-31,4384,KUM & GO #2093 / ADEL,ADEL,50003.0,DALLAS,SPICED RUM,ADMIRAL NELSON SPICED,2,18.0,180.0,1.5,0.39
INV-57160700007,2023-03-31,4317,FAREWAY STORES #941 / GREENFIELD,GREENFIELD,50849.0,ADAIR,BLENDED WHISKIES,KESSLER BLEND WHISKEY,6,99.0,990.0,10.5,2.77
INV-57151100021,2023-03-31,5758,CASEY'S GENERAL STORE #51 / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,AMERICAN VODKAS,HAWKEYE VODKA,3,33.75,337.5,5.25,1.38
INV-57109700014,2023-03-31,5941,PRIME MART - CEDAR FALLS,CEDAR FALLS,50613.0,BLACK HAWK,IMPORTED VODKAS,CRYSTAL HEAD VODKA,1,41.36,413.6,0.75,0.19
INV-57110100059,2023-03-31,2651,HY-VEE / WAVERLY,WAVERLY,50677.0,BREMER,AMERICAN VODKAS,SARGES SPIRITS VODKA,1,21.0,210.0,0.75,0.19
INV-57116100047,2023-03-31,4334,FAREWAY STORES #114 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,COCKTAILS/RTD,CHI-CHI'S ORANGE CREAM,6,58.5,585.0,10.5,2.77
INV-57132500006,2023-03-31,4808,CB QUICK STOP / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN DRY GINS,SEAGRAMS EXTRA DRY GIN MINI,12,59.4,594.0,0.6,0.15
INV-57124700007,2023-03-31,5425,SPIRITS LIQUOR / GRIMES,GRIMES,50111.0,POLK,AMERICAN VODKAS,TITOS HANDMADE VODKA,6,171.0,1710.0,10.5,2.77
INV-57135700003,2023-03-31,6156,LUXEMBURG LIQUOR TOBACCO & GAS,LUXEMBURG,52056.0,DUBUQUE,STRAIGHT BOURBON WHISKIES,OLD CROW,24,180.0,1800.0,24.0,6.34
INV-57112200048,2023-03-31,5917,URBANDALE LIQUOR,URBANDALE,50322.0,POLK,AMERICAN SCHNAPPS,99 STRAWBERRIES MINI,10,77.4,774.0,0.5,0.13
INV-57123800023,2023-03-31,4678,FAREWAY STORES #124 / ADEL,ADEL,50003.0,DALLAS,IMPORTED CORDIALS & LIQUEURS,JAGERMEISTER LIQUEUR,12,258.36,2583.6000000000004,9.0,2.37
INV-57153400033,2023-03-31,4898,BURLINGTON SHELL,BURLINGTON,52601.0,DES MOINES,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY WHITE CHOCOLATE STRAWBERRY MOONSHINE MINI,1,13.13,131.3,0.05,0.01
INV-57129400079,2023-03-31,6303,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,DES MOINES,50320.0,POLK,100% AGAVE TEQUILA,TEREMANA REPOSADO TEQUILA,3,78.3,783.0,2.25,0.59
INV-57153800018,2023-03-31,4752,GASLAND / BURLINGTON,BURLINGTON,52655.0,DES MOINES,AMERICAN BRANDIES,PAUL MASSON GRANDE AMBER BRANDY VS,24,70.56,705.6,4.8,1.26
INV-57147500020,2023-03-31,6338,TOBACCO HUT PLUS US GAS / DES MOINES,DES MOINES,50315.0,POLK,AMERICAN BRANDIES,CHRISTIAN BROS BRANDY,1,4.88,48.8,0.37,0.09
INV-57135500003,2023-03-31,4585,CASEY'S GENERAL STORE #2561 / FARLEY,FARLEY,52046.0,DUBUQUE,CANADIAN WHISKIES,BLACK VELVET,6,99.0,990.0,10.5,2.77
INV-57150800017,2023-03-31,3514,KAREN'S SPIRITS AND WINE,FORT DODGE,50501.0,WEBSTER,STRAIGHT BOURBON WHISKIES,FOUR ROSES SMALL BATCH SELECT,1,45.0,450.0,0.75,0.19
INV-57129400005,2023-03-31,6303,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,DES MOINES,50320.0,POLK,BLENDED WHISKIES,FIVE STAR,24,75.36,753.6,9.0,2.37
INV-57157200014,2023-03-31,2674,HY-VEE FOOD STORE / LAMONI,LAMONI,50140.0,DECATUR,TRIPLE SEC,PARAMOUNT TRIPLE SEC,12,67.56,675.6,9.0,2.37
INV-57132600033,2023-03-31,4626,KWIK SHOP #527 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO MINI,2,37.0,370.0,0.1,0.02
INV-57132900044,2023-03-31,2613,HY-VEE FOOD STORE #1 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN FLAVORED VODKA,UV RED CHERRY,24,306.0,3060.0,42.0,11.09
INV-57153700010,2023-03-31,4424,CIRCLE K #4706601 / BURLINGTON,BURLINGTON,52601.0,DES MOINES,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY BUTTER PECAN MOONSHINE MINI,8,105.04,1050.4,0.4,0.1
INV-57123000011,2023-03-31,4378,KUM & GO #1202 / WAUKEE,WAUKEE,50263.0,DALLAS,COCKTAILS/RTD,JOSE CUERVO AUTHENTIC LIME MARGARITA,3,39.33,393.29999999999995,5.25,1.38
INV-57150100015,2023-03-31,5450,CASEY'S GENERAL STORE # 2211/ FORT DODGE,FORT DODGE,50501.0,WEBSTER,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PINK WHITNEY MINI,1,6.92,69.2,0.05,0.01
INV-57134800003,2023-03-31,4228,FAREWAY STORES #462 / VINTON,VINTON,52349.0,BENTON,BLENDED WHISKIES,FIVE STAR,12,71.88,718.8,9.0,2.37
INV-57125100105,2023-03-31,2560,HY-VEE FOOD STORE (1396) / MARION,MARION,52302.0,LINN,AMERICAN BRANDIES,MR BOSTON BLACKBERRY BRANDY,6,90.0,900.0,10.5,2.77
INV-57160200031,2023-03-31,5544,CASEY'S GENERAL STORE #2834 / LENOX,LENOX,50851.0,TAYLOR,MIXTO TEQUILA,JOSE CUERVO ESPECIAL REPOSADO,4,72.0,720.0,3.0,0.79
INV-57116800092,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY HUNCH PUNCH MOONSHINE MINI,8,105.04,1050.4,0.4,0.1
INV-57150800053,2023-03-31,3514,KAREN'S SPIRITS AND WINE,FORT DODGE,50501.0,WEBSTER,AMERICAN CORDIALS & LIQUEURS,EVAN WILLIAMS PEACH,2,27.0,270.0,1.5,0.39
INV-57123500034,2023-03-31,6235,WORLD LIQUOR & TOBACCO + VAPORS / ADEL,ADEL,50003.0,DALLAS,SCOTCH WHISKIES,JOHNNIE WALKER BLACK,2,84.72,847.2,2.0,0.52
INV-57133100023,2023-03-31,5327,MEGA SAVER,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN FLAVORED VODKA,NEW AMSTERDAM LEMON,5,60.0,600.0,3.75,0.99
INV-57119200031,2023-03-31,2612,HY-VEE STORE / PERRY,PERRY,50220.0,DALLAS,AMERICAN FLAVORED VODKA,SMIRNOFF CITRUS,12,148.56,1485.6,9.0,2.37
INV-57150700023,2023-03-31,6095,LIQUOR TOBACCO OUTLET / FORT DODGE,FORT DODGE,50501.0,WEBSTER,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,24,192.0,1920.0,9.0,2.37
INV-57117000101,2023-03-31,2649,HY-VEE #3 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN BRANDIES,CHRISTIAN BROS BRANDY ROUND,4,42.8,428.0,4.0,1.05
INV-57113500001,2023-03-31,10039,LIQUOR LOVERS / ANKENY,ANKENY,50023.0,POLK,COCKTAILS/RTD,TOOTERS RAINBOW PACK,1,108.0,1080.0,4.5,1.18
INV-57117800086,2023-03-31,2505,HY-VEE WINE AND SPIRITS (1038) / BOONE,BOONE,50036.0,BOONE,AMERICAN SCHNAPPS,ICE HOLE BUTTERSCOTCH SCHNAPPS,12,92.76,927.6,9.0,2.37
INV-57115100018,2023-03-31,5081,CASEY'S GENERAL STORE #3035 / ATLANT,ATLANTIC,50022.0,CASS,SPICED RUM,ADMIRAL NELSON SPICED,12,108.0,1080.0,9.0,2.37
INV-57144400005,2023-03-31,4171,"BROTHERS MARKET, INC. / CASCADE",CASCADE,52033.0,DUBUQUE,BLENDED WHISKIES,KESSLER BLEND WHISKEY,12,99.24,992.4,9.0,2.37
INV-57121400029,2023-03-31,4448,KUM & GO #572 / URBANDALE,URBANDALE,50322.0,POLK,AMERICAN FLAVORED VODKA,SMIRNOFF PINK LEMONADE,2,24.76,247.60000000000002,1.5,0.39
INV-57153400020,2023-03-31,4898,BURLINGTON SHELL,BURLINGTON,52601.0,DES MOINES,AMERICAN BRANDIES,E & J VS,24,77.04,770.4000000000001,4.8,1.26
INV-57133200028,2023-03-31,5077,WAL-MART 3150 / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN FLAVORED VODKA,TRULY WILD BERRY,12,153.0,1530.0,9.0,2.37
INV-57138000005,2023-03-31,4818,DECORAH MART,DECORAH,52101.0,WINNESHIEK,STRAIGHT BOURBON WHISKIES,JIM BEAM,12,198.0,1980.0,9.0,2.37
INV-57152000029,2023-03-31,4542,CASEY'S GENERAL STORE #2994 / LAUREN,LAURENS,50554.0,POCAHONTAS,WHISKEY LIQUEUR,SOUTHERN COMFORT MINI,10,77.4,774.0,0.5,0.13
INV-57118400024,2023-03-31,10073,FAREWAY STORES INC #229 / ODGEN,OGDEN,50212.0,BOONE,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY PET,6,144.0,1440.0,10.5,2.77
INV-57116100018,2023-03-31,4334,FAREWAY STORES #114 / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN FLAVORED VODKA,NEW AMSTERDAM PINK WHITNEY MINI,1,6.92,69.2,0.05,0.01
INV-57140100024,2023-03-31,5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,BLOOMFIELD,52537.0,DAVIS,AMERICAN VODKAS,TITOS HANDMADE VODKA,2,57.0,570.0,3.5,0.92
INV-57117200008,2023-03-31,4829,CENTRAL CITY 2,DES MOINES,50314.0,POLK,IMPORTED VODKAS,BELVEDERE PURE,12,278.88,2788.8,9.0,2.37
INV-57137700054,2023-03-31,3721,WAL-MART 0913 / DECORAH,DECORAH,52101.0,WINNESHIEK,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY,12,216.0,2160.0,12.0,3.17
INV-57120200002,2023-03-31,2620,HY-VEE / WINDSOR HEIGHTS,WINDSOR HEIGHTS,50311.0,POLK,AMERICAN VODKAS,SVEDKA 80PRF,150,3015.0,30150.0,262.5,69.34
INV-57131800025,2023-03-31,2445,RUBACK'S FOOD CENTER,OAKLAND,51560.0,POTTAWATTAMIE,AMERICAN VODKAS,FIVE O'CLOCK VODKA,6,67.5,675.0,10.5,2.77
INV-57151200038,2023-03-31,2606,HY-VEE WINE AND SPIRITS / HUMBOLDT,HUMBOLDT,50548.0,HUMBOLDT,COCKTAILS/RTD,1800 ULTIMATE RASPBERRY MARGARITA PET,6,90.36,903.6,10.5,2.77
INV-57127200023,2023-03-31,4361,QUIK TRIP #538 / NW 2ND / DSM,DES MOINES,50313.0,POLK,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,6,45.0,450.0,2.25,0.59
INV-57115600081,2023-03-31,2624,HY-VEE #2 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,NEUTRAL GRAIN SPIRITS FLAVORED,OLE SMOKY WHITE CHOCOLATE STRAWBERRY MOONSHINE MINI,6,78.78,787.8,0.3,0.07
INV-57150500002,2023-03-31,4311,FAREWAY STORES #508 / FORT DODGE,FORT DODGE,50501.0,WEBSTER,CANADIAN WHISKIES,BLACK VELVET MINI,1,13.31,133.1,0.05,0.01
INV-57137300019,2023-03-31,4289,FAREWAY STORES #062 / WAUKON,WAUKON,52172.0,ALLAMAKEE,AMERICAN DISTILLED SPIRITS SPECIALTY,SKREWBALL PEANUT BUTTER WHISKEY,3,83.25,832.5,2.25,0.59
INV-57129500014,2023-03-31,4301,SAHOTA FOOD MART,DES MOINES,50320.0,POLK,IMPORTED BRANDIES,HENNESSY VS,12,413.88,4138.8,9.0,2.37
INV-57134800009,2023-03-31,4228,FAREWAY STORES #462 / VINTON,VINTON,52349.0,BENTON,AMERICAN VODKAS,NIKOLAI VODKA,12,127.08,1270.8,21.0,5.54
INV-57137700049,2023-03-31,3721,WAL-MART 0913 / DECORAH,DECORAH,52101.0,WINNESHIEK,SPICED RUM,CAPTAIN MORGAN ORIGINAL SPICED,12,324.0,3240.0,21.0,5.54
INV-57115600042,2023-03-31,2624,HY-VEE #2 / DUBUQUE,DUBUQUE,52002.0,DUBUQUE,SPICED RUM,ADMIRAL NELSON SPICED,4,17.96,179.60000000000002,1.5,0.39
INV-57129400019,2023-03-31,6303,WORLD LIQUOR & TOBACCO + VAPORS / DES MOINES,DES MOINES,50320.0,POLK,AMERICAN VODKAS,SMIRNOFF 80PRF,1,12.38,123.80000000000001,0.75,0.19
INV-57140500007,2023-03-31,5300,YESWAY STORE # 10013/ OTTUMWA,OTTUMWA,52501.0,WAPELLO,AMERICAN VODKAS,SMIRNOFF 80PRF MINI,12,134.52,1345.2,0.6,0.15
INV-57131000001,2023-03-31,2643,HY-VEE WINE AND SPIRITS / WATERLOO,WATERLOO,50701.0,BLACK HAWK,100% AGAVE TEQUILA,1800 ANEJO,1,34.5,345.0,0.75,0.19
INV-57114600008,2023-03-31,6082,CASEY'S #2654 / STUART,STUART,50250.0,ADAIR,CANADIAN WHISKIES,BLACK VELVET,6,99.0,990.0,10.5,2.77
INV-57150300055,2023-03-31,2644,HY-VEE FORT DODGE WINE AND SPIRITS,FORT DODGE,50501.0,WEBSTER,AGED DARK RUM,BACARDI 8,12,270.0,2700.0,9.0,2.37
INV-57131800028,2023-03-31,2445,RUBACK'S FOOD CENTER,OAKLAND,51560.0,POTTAWATTAMIE,AMERICAN VODKAS,SWELL VODKA,1,9.0,90.0,0.75,0.19
INV-57132300017,2023-03-31,5652,AVENUE G STORE / COUNCIL BLUFFS,COUNCIL BLUFFS,51501.0,POTTAWATTAMIE,AMERICAN VODKAS,NEW AMSTERDAM 80PRF,24,71.76,717.6,4.8,1.26
INV-57153800008,2023-03-31,4752,GASLAND / BURLINGTON,BURLINGTON,52655.0,DES MOINES,AMERICAN VODKAS,PHILLIPS VODKA,6,68.4,684.0,10.5,2.77
INV-57116800090,2023-03-31,2524,HY-VEE FOOD STORE #1 (1159) / DUBUQUE,DUBUQUE,52001.0,DUBUQUE,AMERICAN SCHNAPPS,DEKUYPER LUSCIOUS PEACHTREE,12,141.72,1417.2,12.0,3.17
INV-57124600046,2023-03-31,4209,WAL-MART 5748 / GRIMES,GRIMES,50111.0,POLK,TENNESSEE WHISKIES,OLE SMOKY PEANUT BUTTER WHISKEY,6,99.0,990.0,4.5,1.18
INV-57159200022,2023-03-31,2518,HY-VEE WINE AND SPIRITS (1544) / RED OAK,RED OAK,51566.0,MONTGOMERY,STRAIGHT BOURBON WHISKIES,JIM BEAM PEACH MINI,2,21.0,210.0,0.1,0.02
INV-57158000007,2023-03-31,2607,HY-VEE WINE AND SPIRITS / SHENANDOAH,SHENANDOAH,51601.0,PAGE,STRAIGHT BOURBON WHISKIES,CABIN STILL STR BOURBON,12,90.0,900.0,12.0,3.17
INV-57128000018,2023-03-31,5145,SOUTH SIDE FOOD MART,DES MOINES,50315.0,POLK,AMERICAN VODKAS,MCCORMICK 80PRF VODKA MINI,6,42.3,423.0,0.3,0.07
INV-57143500014,2023-03-31,5350,CASEY'S GENERAL STORE # 3562/ MARION,MARION,52302.0,LINN,WHISKEY LIQUEUR,FIREBALL CINNAMON WHISKEY MINI SLEEVE,24,154.8,1548.0,1.2,0.31
